Year,DNO_Code,DNO_Name,Tariff_Name,LLFCs,PCs,Red_Rate_p_kWh,Amber_Rate_p_kWh,Green_Rate_p_kWh,Fixed_Charge_p_day,Capacity_Charge_p_kVA_day,Document,Document_Reference
2023,ENWL,Electricity North West,LV Sub Generation Aggregated,962,0,-6.187,-1.209,-0.11,0.0,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2023,ENWL,Electricity North West,LV Generation Site Specific,"971, 981",0,-7.433,-1.546,-0.138,0.0,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2023,ENWL,Electricity North West,LV Generation Site Specific no RP charge,"934, 944",0,-7.433,-1.546,-0.138,0.0,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2023,ENWL,Electricity North West,LV Sub Generation Site Specific,"972, 982",0,-6.187,-1.209,-0.11,0.0,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2023,ENWL,Electricity North West,LV Sub Generation Site Specific no RP charge,"932, 942",0,-6.187,-1.209,-0.11,0.0,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2023,ENWL,Electricity North West,HV Generation Site Specific,"973, 983",0,-4.726,-0.8,-0.076,10.72,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2023,ENWL,Electricity North West,HV Generation Site Specific no RP charge,"933, 943",0,-4.726,-0.8,-0.076,10.72,,enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx,2023 v2.
2025,ENWL,Electricity North West,Domestic Aggregated or CT with Residual,"011, 031, 041, 051, 061, 441, 451, 511, 531, 821, 851, A11, A21","0, 1, 2",18.089,3.224,0.14,10.21,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Domestic Aggregated (Related MPAN),"081, 581, B11, B21",2,18.089,3.224,0.14,,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Non-Domestic Aggregated or CT No Residual,"314, 364, 244, 254, 333, 334, 362, 363, 372, 434, 444, 454, 464, C21, D21","0, 3, 4, 5-8",17.649,3.145,0.137,7.86,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 1,"131, 161, 171, 191, 241, 242, 431, 432, 481, 482, 483, 751, 752, 753, 631, 661, 831, 861, C31, D31","0, 3, 4, 5-8",17.649,3.145,0.137,11.59,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 2,"4, 34, 32, 33, 144, 154, 164, 174, 184, 182, 183, 194, 374, C41, D41","0, 3, 4, 5-8",17.649,3.145,0.137,13.62,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 3,"14, 44, 42, 43, 204, 214, 224, 234, 344, 342, 343, 264, 414, C51, D51","0, 3, 4, 5-8",17.649,3.145,0.137,20.43,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 4,"24, 54, 52, 53, 274, 284, 294, 304, 354, 352, 353, 324, 424, C61, D61","0, 3, 4, 5-8",17.649,3.145,0.137,43.43,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Non-Domestic Aggregated (related MPAN),"091, 591, C11, D11",4,17.649,3.145,0.137,,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Site Specific No Residual,"461, 471,64,104",0,10.792,1.788,0.081,23.99,8.35,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Site Specific Band 1,"801, 841",0,10.792,1.788,0.081,92.49,8.35,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Site Specific Band 2,"74, 114",0,10.792,1.788,0.081,137.29,8.35,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Site Specific Band 3,"84, 124",0,10.792,1.788,0.081,212.73,8.35,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Site Specific Band 4,"94, 134",0,10.792,1.788,0.081,437.66,8.35,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Site Specific No Residual,"462, 472,62,102",0,8.012,1.213,0.058,77.38,9.78,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Site Specific Band 1,"802, 842",0,8.012,1.213,0.058,145.89,9.78,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Site Specific Band 2,"72, 112",0,8.012,1.213,0.058,190.69,9.78,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Site Specific Band 3,"82, 122",0,8.012,1.213,0.058,266.13,9.78,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Site Specific Band 4,"92, 132",0,8.012,1.213,0.058,491.06,9.78,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Site Specific No Residual,"463, 473,63,103",0,5.478,0.717,0.037,170.14,9.34,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Site Specific Band 1,"803, 843",0,5.478,0.717,0.037,540.3,9.34,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Site Specific Band 2,"73, 113",0,5.478,0.717,0.037,1173.56,9.34,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Site Specific Band 3,"83, 123",0,5.478,0.717,0.037,2271.33,9.34,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Site Specific Band 4,"93, 133",0,5.478,0.717,0.037,5502.86,9.34,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,Unmetered Supplies,"761, 771, 781, 791, 811","0, 1 or 8",49.884,5.745,3.352,,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Generation Aggregated,"901, 961",0,-11.359,-2.024,-0.088,0.0,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Generation Aggregated,"902, 962",0,-8.956,-1.508,-0.068,0.0,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Generation Site Specific,"971, 981",0,-11.359,-2.024,-0.088,0.0,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Generation Site Specific no RP charge,"934, 944",0,-11.359,-2.024,-0.088,0.0,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Generation Site Specific,"972, 982",0,-8.956,-1.508,-0.068,0.0,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,LV Sub Generation Site Specific no RP charge,"932, 942",0,-8.956,-1.508,-0.068,0.0,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Generation Site Specific,"973, 983",0,-6.767,-1.025,-0.049,11.46,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2025,ENWL,Electricity North West,HV Generation Site Specific no RP charge,"933, 943",0,-6.767,-1.025,-0.049,11.46,,enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx,2025 v2
2026,ENWL,Electricity North West,Domestic Aggregated or CT with Residual,"011, 031, 041, 051, 061, 441, 451, 511, 531, 821, 851, A11, A21","0, 1, 2",16.206,2.565,0.15,2.88,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Domestic Aggregated (Related MPAN),"081, 581, B11, B21",2,16.206,2.565,0.15,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Non-Domestic Aggregated or CT No Residual,"314, 364, 244, 254, 333, 334, 362, 363, 372, 434, 444, 454, 464, C21, D21","0, 3, 4, 5-8",15.538,2.459,0.144,9.01,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 1,"131, 161, 171, 191, 241, 242, 431, 432, 481, 482, 483, 751, 752, 753, 631, 661, 831, 861, C31, D31","0, 3, 4, 5-8",15.538,2.459,0.143,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 2,"4, 34, 32, 33, 144, 154, 164, 174, 184, 182, 183, 194, 374, C41, D41","0, 3, 4, 5-8",15.163,2.084,0.0,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 3,"14, 44, 42, 43, 204, 214, 224, 234, 344, 342, 343, 264, 414, C51, D51","0, 3, 4, 5-8",14.678,1.599,0.0,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Non-Domestic Aggregated or CT Band 4,"24, 54, 52, 53, 274, 284, 294, 304, 354, 352, 353, 324, 424, C61, D61","0, 3, 4, 5-8",14.374,1.295,0.0,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Non-Domestic Aggregated (related MPAN),"091, 591, C11, D11",4,15.538,2.459,0.144,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Site Specific No Residual,"461, 471,64,104",0,9.417,1.393,0.083,31.71,6.92,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Site Specific Band 1,"801, 841",0,7.832,0.425,0.024,0.0,6.92,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Site Specific Band 2,"74, 114",0,7.317,0.425,0.024,0.0,6.92,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Site Specific Band 3,"84, 124",0,6.892,0.425,0.024,0.0,6.92,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Site Specific Band 4,"94, 134",0,6.539,0.425,0.024,0.0,6.92,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Site Specific No Residual,"462, 472,62,102",0,7.107,0.967,0.059,102.35,8.13,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Site Specific Band 1,"802, 842",0,5.522,0.0,0.0,70.64,8.13,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Site Specific Band 2,"72, 112",0,5.007,0.0,0.0,70.64,8.13,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Site Specific Band 3,"82, 122",0,4.582,0.0,0.0,70.64,8.13,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Site Specific Band 4,"92, 132",0,4.229,0.0,0.0,70.64,8.13,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Site Specific No Residual,"463, 473,63,103",0,4.919,0.587,0.038,225.05,7.79,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Site Specific Band 1,"803, 843",0,1.998,0.0,0.0,0.0,7.79,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Site Specific Band 2,"73, 113",0,0.64,0.0,0.0,0.0,7.79,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Site Specific Band 3,"83, 123",0,0.363,0.0,0.0,0.0,7.79,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Site Specific Band 4,"93, 133",0,0.0,0.0,0.0,0.0,7.79,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,Unmetered Supplies,"761, 771, 781, 791, 811","0, 1 or 8",48.399,5.308,3.344,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Generation Aggregated,"901, 961",0,-9.968,-1.578,-0.092,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Generation Aggregated,"902, 962",0,-7.897,-1.186,-0.07,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Generation Site Specific,"971, 981",0,-9.968,-1.578,-0.092,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Generation Site Specific no RP charge,"934, 944",0,-9.968,-1.578,-0.092,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Generation Site Specific,"972, 982",0,-7.897,-1.186,-0.07,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,LV Sub Generation Site Specific no RP charge,"932, 942",0,-7.897,-1.186,-0.07,0.0,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Generation Site Specific,"973, 983",0,-5.982,-0.814,-0.05,15.15,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
2026,ENWL,Electricity North West,HV Generation Site Specific no RP charge,"933, 943",0,-5.982,-0.814,-0.05,15.15,0.0,enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx,2026 v1
,ENWL,Electricity North West,Domestic Unrestricted*,"011, 041, 441, 511",1,2.205,,,3.31,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,Domestic Two Rate*,"031, 051, 061, 451, 531 ",2,2.536,0.686,,3.31,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,Domestic Off Peak (related MPAN),"081, 581",2,0.727,,,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,Small Non Domestic Unrestricted,"131, 191, 631",3,2.053,,,3.23,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,Small Non Domestic Two Rate,"161, 171, 661",4,2.118,0.646,,3.23,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,Small Non Domestic Off Peak (related MPAN),"091, 591",4,0.669,,,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Medium Non-Domestic,"241, 431, 481, 751",5-8,2.137,0.637,,15.1,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub Medium Non-Domestic,"242, 432, 482, 752",5-8,1.82,0.609,,56.48,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,HV Medium Non-Domestic,"483, 753",5-8,1.282,0.558,,176.45,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Network Domestic*,"821, 851",,9.803,1.855,0.668,3.31,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Network Non-Domestic Non-CT,"831, 861",,8.908,1.724,0.651,3.23,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV HH Metered,"801, 841",,6.623,1.341,0.604,13.06,3.41,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub HH Metered,"802, 842",,5.405,1.133,0.578,41.93,3.5,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,HV HH Metered,"803, 843",,3.953,0.894,0.548,92.2,2.94,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,NHH UMS category A,761,8,3.235,,,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,NHH UMS category B,771,1,3.434,,,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,NHH UMS category C,781,1,4.53,,,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,NHH UMS category D,791,1,3.163,,,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV UMS (Pseudo HH Metered),811,,24.503,3.209,2.246,,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Generation NHH or Aggregate HH,961,8 & 0,-0.922,,,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub Generation NHH,962,8,-0.741,,,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Generation Intermittent,971,,-0.922,,,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Generation Intermittent no RP charge,,,-0.922,,,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Generation Non-Intermittent,981,,-6.45,-0.944,-0.121,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Generation Non-Intermittent no RP charge,,,-6.45,-0.944,-0.121,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub Generation Intermittent,972,,-0.741,,,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub Generation Intermittent no RP charge,,,-0.741,,,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub Generation Non-Intermittent,982,,-5.259,-0.737,-0.096,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,LV Sub Generation Non-Intermittent no RP charge,,,-5.259,-0.737,-0.096,0.0,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,HV Generation Intermittent,973,,-0.535,,,6.21,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,HV Generation Intermittent no RP charge,,,-0.535,,,6.21,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,HV Generation Non-Intermittent,983,,-3.927,-0.497,-0.067,6.21,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
,ENWL,Electricity North West,HV Generation Non-Intermittent no RP charge,,,-3.927,-0.497,-0.067,6.21,,enwl-schedule-of-charges-and-other-table--april-2018.xlsx,
2021,ENWL,Electricity North West,Domestic Aggregated,"011, 031, 041, 051, 061, 441, 451, 511, 531, 821, 851","0, 1, 2 or 5-8",9.18,1.881,0.686,4.31,,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,Domestic Aggregated (related MPAN),"081, 581",2,9.18,1.881,0.686,,,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,Non-Domestic Aggregated,"131,144,204,274, 161,154,214,284, 171,164,224,294, 191,174,234,304, 241,184,344,354, 242,182,342,352, 431,34,44,54, 432,32,42,52, 481, 482, 751, 752, 631,4,14,24, 661, 831, 861,194,264,324,483,183,343,353,753,33,43,53,314,364,374,414,424","0, 3, 4 or 5-8",10.249,2.052,0.711,4.3,,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,Non-Domestic Aggregated (related MPAN),"091, 591",4,10.249,2.052,0.711,,,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,LV Site Specific,"64,801,74,84,94,104,841,114,124,134",0,7.765,1.565,0.642,17.11,3.26,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,LV Sub Site Specific,"62,802,72,82,92, 102,842,112,122,132",0,6.253,1.269,0.6,54.94,3.34,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,HV Site Specific,"63,803,73,83,93, 103,843,113,123,133",0,4.504,0.948,0.554,120.65,3.19,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,LV Site Specific Storage Import,"461, 471",0,7.283,1.083,0.159,17.11,3.26,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,LV Sub Site Specific Storage Import,"462, 472",0,5.771,0.787,0.117,54.94,3.34,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
2021,ENWL,Electricity North West,HV Site Specific Storage Import,"463, 473",0,4.022,0.465,0.071,120.65,3.19,enwl-schedule_of_charges-2021-final-v6-llfs.xlsx,2021 v6
